,SPY,EFA,EEM,TLT,LQD
2019-07-30,286.434875,59.311745,39.636852,125.609177,114.968048
2019-07-31,283.301178,58.918648,39.149464,126.619102,115.069855
2019-08-01,280.834137,58.754093,38.380913,129.133865,116.005379
2019-08-02,278.719666,58.233021,38.006012,130.327194,116.12603
2019-08-05,270.337708,56.77948,36.600113,132.580338,116.209579
2019-08-06,274.128632,57.163429,37.124981,133.640045,116.933487
2019-08-07,274.290558,57.382839,37.293694,133.687805,116.914932
2019-08-08,279.67215,57.940479,37.752945,133.974182,117.230492
2019-08-09,277.76712,57.538242,37.368668,133.706848,116.88707
2019-08-12,274.385834,57.08115,36.918777,136.494614,117.620331
2019-08-13,278.652924,57.620522,37.387417,136.026794,117.527496
2019-08-14,270.413818,56.038994,36.309566,139.091446,117.870888
2019-08-15,271.128204,56.230968,36.553253,140.638077,118.446327
2019-08-16,275.128784,56.907463,37.059376,139.51152,118.659775
2019-08-19,278.443451,57.254852,37.209339,137.516174,118.269966
2019-08-20,276.309845,57.062874,37.284317,138.938705,118.956772
2019-08-21,278.557739,57.465107,37.64048,138.012589,119.170273
2019-08-22,278.471985,57.355412,37.153099,137.0961,118.734047
2019-08-23,271.318787,56.642353,36.600113,139.349228,119.170273
2019-08-26,274.319153,57.108585,36.79694,138.785904,119.179527
2019-08-27,273.242859,57.062874,36.862545,140.924515,119.819954
2019-08-28,275.16684,57.062874,36.965645,141.105865,119.819954
2019-08-29,278.68158,57.556526,37.37804,140.571198,119.560066
2019-08-30,278.557739,57.785072,37.668594,140.60939,119.541519
2019-09-03,276.928986,57.675373,37.43428,140.791138,119.428902
2019-09-04,280.072235,58.488991,38.062248,141.001556,119.652252
2019-09-05,283.672668,58.799809,38.493385,138.447983,118.777443
2019-09-06,283.891693,58.991779,38.662094,139.43306,119.205536
2019-09-09,284.034637,59.165482,38.783936,136.955963,118.330734
2019-09-10,283.967957,59.266041,38.812054,134.555435,117.334976
2019-09-11,285.987213,59.595146,39.083858,134.316345,117.241905
2019-09-12,286.977844,59.942524,39.36504,133.436447,117.083672
2019-09-13,286.787292,60.280777,39.589981,130.58638,116.032082
2019-09-16,285.901489,59.741405,39.280685,132.250504,116.618378
2019-09-17,286.625427,59.942524,39.280685,132.967804,116.916191
2019-09-18,286.796783,59.869404,39.121353,133.532074,117.204674
2019-09-19,286.777771,60.070511,38.962017,133.933792,117.539703
2019-09-20,285.422791,59.933384,38.999512,135.70314,118.349358
2019-09-23,285.355804,59.777977,39.037003,135.674408,118.26561
2019-09-24,283.116669,59.549427,38.624603,137.30986,118.637863
2019-09-25,284.79126,59.37574,38.596489,135.301392,117.967812
2019-09-26,284.197968,59.595146,38.587112,136.171753,118.219025
2019-09-27,282.666962,59.394024,38.090363,136.506516,118.246964
2019-09-30,283.977905,59.613422,38.305935,136.841217,118.637863
2019-10-01,280.600037,59.028347,38.034126,137.253189,118.774078
2019-10-02,275.643311,57.821644,37.743576,137.588531,118.727417
2019-10-03,277.901642,58.205589,38.230949,138.843567,119.19397
2019-10-04,281.662201,58.662682,38.399658,139.868683,119.688538
2019-10-07,280.446991,58.589546,38.080994,138.709442,119.082016
2019-10-08,276.093048,58.041042,37.809181,139.08313,118.97937
2019-10-09,278.714966,58.461559,38.099739,138.297516,119.026047
2019-10-10,280.600037,58.872944,38.493385,136.237595,118.32618
2019-10-11,283.509033,59.92424,39.111977,134.551498,118.111588
2019-10-14,283.193237,59.677418,38.943275,135.528656,118.503487
2019-10-15,285.996948,60.372192,39.290058,133.890396,118.186249
2019-10-16,285.537659,60.463608,39.402534,134.053207,118.316887
2019-10-17,286.37973,60.609875,39.552486,133.727493,118.48484
2019-10-18,285.12619,60.582451,39.346294,133.727493,118.634117
2019-10-21,287.059113,60.911549,39.70245,132.721542,118.363503
2019-10-22,286.121399,60.765285,39.730572,133.497528,118.568802
2019-10-23,286.953796,61.094387,39.739944,133.631699,118.634117
2019-10-24,287.422729,61.20409,39.739944,133.363449,118.895386
2019-10-25,288.59967,61.268085,40.021126,132.711945,118.690102
2019-10-28,290.22641,61.542328,40.255444,131.504776,118.335533
2019-10-29,290.140289,61.524052,40.049244,131.590973,118.027618
2019-10-30,291.030243,61.780025,40.227322,133.516693,118.44751
2019-10-31,290.255157,61.633755,39.908653,135.317917,119.165985
2019-11-01,292.944031,62.182247,40.508499,134.901352,119.282936
2019-11-04,294.121033,62.502224,40.911522,133.12587,118.721581
2019-11-05,293.795654,62.383373,41.145844,131.628647,118.038567
2019-11-06,293.862671,62.355949,41.014618,132.425171,118.70285
2019-11-07,294.896149,62.547924,41.314548,130.025848,117.77655
2019-11-08,295.623352,62.511364,40.939648,129.478836,117.617538
2019-11-11,295.058746,62.429089,40.64909,129.565201,117.654968
2019-11-12,295.680695,62.456509,40.386658,130.160248,117.767242
2019-11-13,295.776428,62.237114,40.077362,131.004807,118.047905
2019-11-14,296.207031,62.063416,40.10548,132.358078,118.665451
2019-11-15,298.350464,62.456509,40.424145,132.214096,118.684128
2019-11-18,298.570587,62.529652,40.358536,132.454071,118.815117
2019-11-19,298.484436,62.447372,40.44289,133.557709,119.049019
2019-11-20,297.37442,62.054272,40.264809,134.939804,119.217445
2019-11-21,296.895996,61.971996,40.180454,134.095184,118.936783
2019-11-22,297.556244,62.145695,40.180454,134.267929,119.264259
2019-11-25,299.862335,62.639336,40.583481,134.661438,119.675934
2019-11-26,300.541748,62.602795,40.461636,135.448456,119.984673
2019-11-27,301.881378,62.767338,40.508499,135.054916,119.975327
2019-11-29,300.761932,62.328529,39.871162,134.766968,119.732056
2019-12-02,298.20694,62.008564,39.86179,132.970154,119.212288
2019-12-03,296.207031,61.780025,39.655594,135.758163,120.131691
2019-12-04,298.034729,62.346809,39.955517,134.402618,119.972221
2019-12-05,298.570587,62.227966,40.133598,133.748871,119.840874
2019-12-06,301.297699,62.794758,40.367912,133.008652,119.775215
2019-12-09,300.350372,62.46566,40.208576,133.296982,119.756416
2019-12-10,300.015442,62.493073,40.349167,133.306671,119.756416
2019-12-11,300.867096,62.822189,40.939648,134.354584,120.225517
2019-12-12,303.460327,63.242702,41.651962,132.143356,119.67202
2019-12-13,303.64209,63.681511,41.633217,133.671936,120.450676
2019-12-16,305.728119,64.361931,41.986458,132.470215,120.178627
2019-12-17,305.795135,63.992134,42.36937,132.287552,120.084793
2019-12-18,305.81424,63.908924,42.599113,131.201157,120.000381
2019-12-19,307.067749,63.908924,42.618263,131.411102,120.118904
2019-12-20,308.414063,63.955151,42.704418,131.584381,120.081276
2019-12-23,308.885223,64.056847,42.761856,131.39183,120.137711
2019-12-24,308.894836,63.992134,42.666122,131.767395,120.259964
2019-12-26,310.539215,64.269478,42.972458,132.085159,120.476318
2019-12-27,310.46225,64.380409,43.144764,132.229614,120.645645
2019-12-30,308.750549,63.899689,42.857582,131.748154,120.862
2019-12-31,309.50061,64.195518,42.953312,130.457779,120.363441
2020-01-02,312.39502,64.842644,43.82444,131.931091,120.617424
2020-01-03,310.02951,64.038353,43.01075,133.96286,121.031281
2020-01-06,311.21228,64.287964,42.905445,133.202179,120.626831
2020-01-07,310.33728,64.11232,42.876732,132.547394,120.316437
2020-01-08,311.99115,64.297203,43.125622,131.671097,120.147102
2020-01-09,314.106659,64.445122,43.412807,132.133316,120.720879
2020-01-10,313.202789,64.204758,43.642555,133.308044,121.059525
2020-01-13,315.356781,64.537567,44.322227,132.903671,120.767929
2020-01-14,314.875977,64.602287,44.073334,133.587311,120.918419
2020-01-15,315.587524,64.602287,43.728714,134.473221,121.181786
2020-01-16,318.212769,64.870384,44.006321,134.049561,121.351135
2020-01-17,319.203186,65.064522,44.255215,132.903671,121.332283
2020-01-21,318.578125,64.546814,43.135193,134.299896,121.915504
2020-01-22,318.616608,64.676247,43.489391,134.771744,121.981346
2020-01-23,318.982025,64.519081,43.039467,135.715424,122.141258
2020-01-24,316.145294,64.24173,42.694843,136.813141,122.348228
2020-01-27,311.077698,62.910503,41.220627,138.941223,122.583359
2020-01-28,314.337524,63.502163,41.565247,137.853119,122.517487
2020-01-29,314.07785,63.511402,41.766285,139.201172,122.912552
2020-01-30,315.097137,63.455936,41.144051,139.220459,122.987823
2020-01-31,309.375671,62.383553,40.311211,140.491516,123.307632
2020-02-03,311.673859,62.53146,40.761135,140.377731,123.21051
2020-02-04,316.424164,63.576118,41.814148,138.487259,122.908714
2020-02-05,320.078186,64.186272,42.053467,136.972931,122.833275
2020-02-06,321.155243,64.361931,42.091759,137.59024,122.776703
2020-02-07,319.443634,63.751762,41.507816,139.307068,123.248245
2020-02-10,321.828339,63.881199,41.737556,139.692856,123.540588
2020-02-11,322.386078,64.315704,42.283211,138.988815,123.361374
2020-02-12,324.463135,64.537567,42.857582,138.284714,123.304825
2020-02-13,324.116943,64.084579,42.292789,138.815186,123.219955
2020-02-14,324.63623,63.973644,42.311932,139.422836,123.521706
2020-02-18,323.799683,63.566872,42.034321,140.377731,123.757454
2020-02-19,325.347778,63.779507,42.340652,140.368088,123.587692
2020-02-20,324.01123,63.400475,41.68013,141.467667,124.002663
2020-02-21,320.674377,63.104637,41.440804,142.789047,124.247833
2020-02-24,310.039154,60.580818,39.890003,144.920639,124.266754
2020-02-25,300.644287,59.58239,39.5741,145.692245,124.38932
2020-02-26,299.538422,59.656342,39.890003,144.920639,123.927208
2020-02-27,286.085693,57.890598,38.932724,146.492874,123.267075
2020-02-28,284.883667,57.539299,38.789131,149.801163,124.653336
2020-03-02,297.220947,58.278881,39.631538,148.699051,124.529526
2020-03-03,288.710785,57.807396,39.363499,151.007706,125.947853
2020-03-04,300.846222,59.536167,40.062313,149.40419,126.127518
2020-03-05,290.845612,57.955311,39.219906,153.123108,126.080238
2020-03-06,286.037537,57.086308,38.415791,161.092239,126.959579
2020-03-09,263.699615,52.658077,35.792824,165.458344,123.877037
2020-03-10,277.344757,54.599472,37.611675,156.977264,121.087692
2020-03-11,263.824646,51.816799,35.85984,151.200821,117.106895
2020-03-12,238.582611,46.122036,32.270027,152.137863,111.518684
2020-03-13,258.97818,48.913952,34.596226,148.699051,116.350471
2020-03-16,230.639801,43.866322,30.278877,158.329575,114.695724
2020-03-17,243.092545,46.001858,32.365757,147.771683,109.996353
2020-03-18,230.784058,43.367104,29.57049,139.435501,104.493225
2020-03-19,231.274445,44.041965,29.800236,143.23172,99.330482
2020-03-20,221.307846,43.496529,30.020411,154.002121,100.928482
2020-03-23,215.649414,42.988071,29.30245,160.348465,108.388885
2020-03-24,235.187958,46.630501,31.504198,157.363632,110.610947
2020-03-25,238.708755,48.146641,32.614651,157.006256,115.906052
2020-03-26,252.646942,50.300663,33.849545,157.778992,116.000603
2020-03-27,245.121674,48.867725,31.925402,161.99057,115.764214
2020-03-30,253.082184,49.856915,32.451912,160.657578,117.173088
2020-03-31,249.309891,49.422409,32.672089,159.353546,116.785423
2020-04-01,238.089691,47.231411,31.274448,161.586136,115.088615
2020-04-02,243.583725,48.155884,32.327465,162.611496,115.391945
2020-04-03,240.062958,47.055759,31.714806,162.998505,114.794777
2020-04-06,256.187042,49.551838,33.447487,162.572876,117.060326
2020-04-07,256.448242,49.829185,33.619793,160.870331,117.240417
2020-04-08,265.056763,50.23595,33.964417,159.699829,119.354332
2020-04-09,269.090271,51.373051,33.83997,159.989975,124.96608
2020-04-13,266.633423,50.883087,33.887836,158.529327,123.752701
2020-04-14,274.497223,51.789066,34.663235,158.490646,123.146049
2020-04-15,268.664642,50.171234,33.772957,162.688904,123.970757
2020-04-16,269.960785,50.198971,33.954849,164.536545,123.354614
2020-04-17,277.253876,51.530212,34.711094,162.331009,123.762222
2020-04-20,272.369263,50.762901,34.270744,163.636917,123.060738
2020-04-21,264.099182,49.773712,33.32304,165.697372,122.624687
2020-04-22,269.960785,50.614983,34.23246,164.004486,122.700508
2020-04-23,269.941406,50.457825,34.108013,164.875122,123.22187
2020-04-24,273.70401,51.040241,34.06015,165.26207,123.136581
2020-04-27,277.650452,51.715111,34.74939,162.185913,122.141243
2020-04-28,276.373688,52.10339,34.816402,164.052902,122.473022
2020-04-29,283.608704,53.406895,35.83112,163.201645,123.278755
2020-04-30,280.96814,52.297527,35.074867,161.295959,122.444572
2020-05-01,273.529938,51.160427,33.811253,162.677185,121.959938
2020-05-04,274.284424,51.141937,34.175022,161.911957,122.149986
2020-05-05,276.818634,51.234383,34.366486,160.875549,121.988411
2020-05-06,274.942139,50.901573,34.261185,158.27977,120.620033
2020-05-07,278.259796,51.668888,34.538792,160.924042,120.943138
2020-05-08,282.864014,52.547138,35.266327,158.831802,120.363457
2020-05-11,282.921936,52.500916,35.036579,157.592026,119.308632
2020-05-12,277.282928,51.835289,34.902554,159.209518,120.458488
2020-05-13,272.378906,51.437763,34.835548,160.323471,120.734055
2020-05-14,275.63855,50.947796,34.969563,161.892624,121.731873
2020-05-15,276.90567,50.994019,34.490917,161.476135,122.159485
2020-05-18,285.340118,53.055595,35.840694,157.931015,122.853195
2020-05-19,282.409332,52.325256,35.553509,158.521881,122.948257
2020-05-20,287.206879,53.416142,36.022579,158.996475,124.297646
2020-05-21,285.22403,52.796749,35.610947,159.393616,124.202644
2020-05-22,285.765686,52.64883,34.87384,160.352524,124.202644
2020-05-26,289.286499,54.15572,35.63966,158.202255,124.031578
2020-05-27,293.59079,54.812099,35.754543,157.911667,124.544716
2020-05-28,293.049103,55.329803,35.505646,157.33049,124.649261
2020-05-29,294.35495,55.135662,36.118313,158.454056,125.456978
2020-06-01,295.544617,56.365211,36.951141,157.387222,125.401718
2020-06-02,297.991791,56.89217,37.831844,156.815002,125.801788
2020-06-03,301.95752,58.251141,38.71254,154.729858,125.725632
2020-06-04,301.164459,58.001537,38.166889,152.489502,125.344589
2020-06-05,308.883087,58.999969,39.172043,151.40329,125.992355
2020-06-08,312.61673,59.767284,39.411362,151.985153,126.411514
2020-06-09,310.285614,58.990726,39.143322,153.711517,126.144798
2020-06-10,308.554199,58.861298,39.430508,155.990646,126.973526
2020-06-11,290.766418,55.708843,37.372349,158.939011,125.458908
2020-06-12,294.248535,56.670292,38.166889,157.406601,126.068542
2020-06-15,296.995544,56.902817,37.820271,157.493866,127.859482
2020-06-16,302.712006,57.606018,38.060982,155.078995,127.506973
2020-06-17,301.45459,57.821659,38.426865,155.71907,127.2593
2020-06-18,301.570648,57.512257,38.446114,157.367859,127.545105
2020-06-19,299.847168,57.23098,38.436485,157.493866,127.640404
2020-06-22,301.770752,57.915421,38.908283,157.513336,127.516563
2020-06-23,303.160004,58.234207,39.283787,156.436783,127.278404
2020-06-24,295.426819,56.743431,38.763851,158.114655,126.925911
2020-06-25,298.593903,57.549763,38.927536,158.570465,127.05928
2020-06-26,291.501923,56.715294,38.455746,160.267685,127.173561
2020-06-29,295.786285,57.174721,38.629051,159.763321,127.764198
2020-06-30,299.575134,57.071583,38.503891,158.987473,128.126205
2020-07-01,301.673645,57.287228,38.937164,158.678741,128.632233
2020-07-02,303.33493,57.915421,39.822975,158.843811,128.947342
2020-07-06,308.017609,58.862392,41.536827,158.193207,129.281525
2020-07-07,304.840729,57.999809,40.843582,160.416763,129.45343
2020-07-08,307.172363,58.487358,41.902699,159.775925,129.243362
2020-07-09,305.423676,57.821659,41.902699,162.319916,129.968979
2020-07-10,308.542206,58.440483,41.633106,161.504272,129.730255
2020-07-13,305.870575,58.065434,41.353889,162.03833,129.386566
2020-07-14,309.83432,58.918652,41.411655,162.271362,130.140869
2020-07-15,312.680878,59.584347,41.536827,161.513977,130.398666
2020-07-16,311.651062,59.199932,40.949493,162.281052,130.761444
2020-07-17,312.554596,59.546841,41.18058,161.941208,131.114761
2020-07-20,315.080536,59.837498,41.710136,162.339325,131.477585
2020-07-21,315.750885,59.959381,42.095276,162.436432,131.64949
2020-07-22,317.548157,60.118778,41.912334,162.921875,132.079117
2020-07-23,313.759247,59.640602,41.57534,164.825043,132.174576
2020-07-24,311.738525,59.312443,41.536827,164.815308,131.878632
2020-07-27,314.011841,60.090649,42.181931,164.203644,131.477585
2020-07-28,312.020233,59.706238,41.835304,165.339691,131.343918
2020-07-29,315.857697,60.334423,42.509293,165.058105,132.060028
2020-07-30,314.730713,59.443707,41.970108,166.145569,131.916809
2020-07-31,317.217743,58.177948,41.681255,166.038818,132.098267
2020-08-03,319.423126,59.312443,41.970108,165.202805,132.275223
2020-08-04,320.656982,59.640602,42.528549,166.777542,132.763245
2020-08-05,322.648529,59.837498,42.990715,165.319458,132.581406
2020-08-06,324.805298,59.90313,43.125515,166.24292,133.145966
2020-08-07,325.038513,59.659351,42.239697,165.134781,132.772797
2020-08-10,326.009979,59.856247,42.345612,164.395966,132.485733
2020-08-11,323.318909,60.071896,42.230072,162.442123,131.653275
